,year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
76,2022,Q3,8,1,120,CJ대한통운,산업재,2022-08-03,부정,"뉴스 기사에서는 CJ대한통운이 친환경적인 경영을 통해 긍정적인 이미지를 구축하고 있음을 보여주고 있습니다. 그러나 경제 영상에서는 택배 노조의 추가 파업 가능성이 언급되어, 이는 기업 운영에 부정적인 영향을 미칠 수 있는 요소로 작용합니다. 파업은 단기적으로 기업의 운영과 수익성에 부정적인 영향을 미칠 가능성이 높기 때문에, 종합적으로 부정적인 전망으로 판단합니다.",-1.0
77,2022,Q3,8,2,120,CJ대한통운,산업재,2022-08-11,중립,"기사 요약에서는 택배 없는 날 운영으로 인해 CJ대한통운을 포함한 주요 택배사의 배송이 일시 중단된다는 내용이 주를 이루고 있으며, 이는 단기적인 운영상의 변화일 뿐 기업 가치나 주가에 직접적인 영향을 미칠 만한 정보는 포함되어 있지 않음.",0.0
78,2022,Q3,8,3,120,CJ대한통운,산업재,2022-08-16,긍정,CJ대한통운이 삼성전자의 대규모 폐수처리장 공사를 수주하여 건설부문의 실적 향상과 친환경 사업 강화에 긍정적인 영향을 미칠 것으로 보임.,1.0
79,2022,Q3,8,4,120,CJ대한통운,산업재,2022-08-30,긍정,"뉴스 기사에서는 CJ대한통운이 동남아 지역에서 물류 전문가 교육을 진행하고 있다는 점을 강조하며, 이는 기업의 현지 역량 강화와 관련된 긍정적인 활동으로 보입니다. 경제 영상에서는 이러한 교육과 투자가 글로벌 경쟁력 강화를 위한 첨단기술 전파와 전문성 강화로 이어질 것이라고 설명하고 있습니다. 두 콘텐츠 모두 CJ대한통운의 긍정적인 미래 전망을 제시하고 있어 긍정적으로 판단합니다.",1.0
80,2022,Q3,9,1,120,CJ대한통운,산업재,2022-09-02,긍정,"뉴스 기사에서는 CJ대한통운과 관련된 정보가 없으며, 경제 영상에서는 CJ대한통운이 한국 해양진흥공사와의 협약을 통해 항만물류 경쟁력 제고를 위한 투자와 사업기회 발굴을 진행한다고 긍정적으로 보도하고 있습니다. 이는 CJ대한통운의 사업 확장과 경쟁력 강화에 긍정적인 영향을 미칠 수 있습니다.",1.0
81,2022,Q3,9,2,120,CJ대한통운,산업재,2022-09-08,중립,"뉴스 기사는 CJ대한통운과 관련이 없는 현대로템의 KTX-이음 납품에 대한 내용만을 다루고 있습니다. 경제 영상에서는 CJ대한통운의 편의점 택배 물량이 경쟁사로 넘어갔다는 부정적인 소식을 전하고 있습니다. 그러나 뉴스 기사에서 CJ대한통운과 관련된 정보가 전혀 없기 때문에, 종합적으로 판단할 수 있는 정보가 부족하여 중립으로 판단합니다.",0.0
82,2022,Q3,9,3,120,CJ대한통운,산업재,,,,
83,2022,Q3,9,4,120,CJ대한통운,산업재,2022-09-26,중립,"KB증권이 CJ대한통운의 영업이익 전망치를 상향 조정하고 3분기 실적이 시장 예상치를 상회할 것으로 예상했으나, 목표가는 금리 상승을 반영해 하향 조정했다. 또한, Fedex의 부진한 실적이 CJ대한통운에 그대로 적용되지 않는다고 설명했으나, 주가에 대한 명확한 긍정적 또는 부정적 영향을 판단하기에는 정보가 부족하다.",0.0
84,2022,Q4,10,1,120,CJ대한통운,산업재,,,,
85,2022,Q4,10,2,120,CJ대한통운,산업재,2022-10-13,긍정,"CJ대한통운이 글로벌 IT 워크숍을 통해 첨단 기술 기반의 성장 전략을 강화하고, 글로벌 계열사와 IT 역량을 향상시키고 있다는 점에서 긍정적인 논조로 판단됨.",1.0
86,2022,Q4,10,3,120,CJ대한통운,산업재,2022-10-21,중립,"뉴스 기사에서는 CJ대한통운의 기술 혁신과 관련된 긍정적인 소식을 전했으나, 경제 영상에서는 하도급업체와 관련된 부정적인 재정 문제를 언급했습니다. 긍정적 요인과 부정적 요인이 상충하므로 종합적으로 중립으로 판단합니다.",0.0
87,2022,Q4,10,4,120,CJ대한통운,산업재,2022-10-26,긍정,"CJ대한통운이 디지털트윈 기반의 시각화 대시보드를 구축하여 물류 과정의 효율성을 높이고, 다양한 배송 서비스를 제공할 수 있는 역량을 강화했다는 점에서 긍정적인 영향을 미칠 것으로 판단됨.",1.0
88,2022,Q4,11,1,120,CJ대한통운,산업재,,,,
89,2022,Q4,11,2,120,CJ대한통운,산업재,2022-11-11,중립,"뉴스 기사는 CJ대한통운의 건설부문이 건축상 수상 소식을 전했으나, 이는 주가에 직접적인 영향을 미칠 만한 경제적 정보는 아닙니다. 경제 영상은 관련 정보가 부족하여 주가에 대한 판단에 기여하지 못했습니다. 따라서 두 콘텐츠 모두 주가에 미치는 영향이 불분명하여 중립으로 판단합니다.",0.0
90,2022,Q4,11,3,120,CJ대한통운,산업재,2022-11-17,긍정,"뉴스 기사에서는 CJ대한통운이 글로벌 네트워크를 강화하고 국제물류서비스를 확장하는 긍정적인 전략을 소개했습니다. 경제 영상에서는 택배 요금 인상이 언급되었는데, 이는 수익성 개선에 긍정적인 영향을 미칠 수 있습니다. 두 콘텐츠 모두 긍정적인 요소를 포함하고 있어 종합적으로 긍정으로 판단합니다.",1.0
91,2022,Q4,11,4,120,CJ대한통운,산업재,2022-11-22,긍정,"CJ대한통운이 내년부터 기업고객을 대상으로 택배비를 인상하기로 결정했으며, 이는 수익성 개선에 긍정적인 영향을 미칠 수 있습니다. 또한, 시장 점유율이 높은 CJ대한통운의 가격 인상은 다른 경쟁사들도 가격을 올릴 가능성을 높여, 시장 내 가격 주도권을 강화할 수 있습니다.",1.0
92,2022,Q4,12,1,120,CJ대한통운,산업재,2022-12-01,부정,"기사 요약에서 CJ대한통운 대리점 점장이 신입 여직원에게 사적인 연락을 하고, 이를 거부한 여직원이 해고 통보를 받았다는 부정적인 사건이 언급됨. 이는 기업 이미지에 부정적인 영향을 미칠 수 있음.",-1.0
93,2022,Q4,12,2,120,CJ대한통운,산업재,2022-12-14,중립,"뉴스 기사에서는 CJ대한통운이 e커머스 전용 물류시설 시장에서 쿠팡에 밀렸다는 부정적인 내용을 전하고 있지만, 경제 영상에서는 초국경 택배 시장 공략을 위한 인프라 확장을 긍정적으로 설명하고 있습니다. 두 정보가 상충하여 종합적으로 중립으로 판단합니다.",0.0
94,2022,Q4,12,3,120,CJ대한통운,산업재,2022-12-21,긍정,CJ대한통운이 산업통상자원부의 규제 샌드박스를 통해 액화수소 운송 사업에 대한 규제 완화를 받았다는 점에서 긍정적인 영향을 미칠 수 있음.,1.0
95,2022,Q4,12,4,120,CJ대한통운,산업재,2022-12-30,긍정,뉴스 기사와 경제 영상 모두 CJ대한통운의 탄소중립 목표와 중장기 ESG 전략 발표를 긍정적으로 다루고 있습니다. 이는 기업의 지속 가능성 및 환경적 책임을 강조하는 긍정적인 요소로 작용할 수 있습니다.,1.0
96,2023,Q1,1,1,120,CJ대한통운,산업재,2023-01-06,부정,"뉴스 기사에서는 CJ대한통운이 택배요금을 올렸음에도 불구하고 택배기사의 처우 개선에 기여하지 않았다는 비판을 받고 있으며, 노조가 투쟁 방향을 논의 중이라는 부정적인 내용을 담고 있습니다. 경제 영상에서도 택배비 인상으로 인한 소비자 부담 증가와 노조의 불만을 언급하고 있어, 두 콘텐츠 모두 부정적인 논조를 보입니다.",-1.0
97,2023,Q1,1,2,120,CJ대한통운,산업재,2023-01-13,부정,"뉴스 기사와 경제 영상 모두 CJ대한통운이 택배기사들의 단체교섭 요구를 거부한 것에 대한 부정적인 판결을 다루고 있습니다. 이는 기업의 법적 문제와 관련된 부정적인 이슈로, 단기적으로 주가에 부정적인 영향을 미칠 가능성이 높습니다.",-1.0
98,2023,Q1,1,3,120,CJ대한통운,산업재,2023-01-19,부정,"택배 노조가 설 이후 부분 파업을 예고하면서 시민 불편이 가중될 것으로 보이며, CJ 대한통운 대리점 연합회도 대국민 협박이라며 강하게 반발하고 있어 부정적인 논조로 판단됨.",-1.0
99,2023,Q1,1,4,120,CJ대한통운,산업재,2023-01-31,부정,"뉴스 기사에서는 CJ대한통운과 관련된 긍정적 또는 부정적 정보가 명확히 드러나지 않았습니다. 반면, 경제 영상에서는 CJ대한통운의 택배 기사 처우 개선 문제로 인해 장기 파업 사태가 재발할 가능성에 대한 우려가 제기되고 있습니다. 이는 기업 운영에 부정적인 영향을 미칠 수 있는 요소로 판단됩니다.",-1.0
100,2023,Q1,2,1,120,CJ대한통운,산업재,2023-02-07,부정,"CJ대한통운의 하청업체 부도로 인해 200여명의 화물차 기사들이 임금을 받지 못하고 있으며, 이로 인해 CJ대한통운이 책임을 져야 한다는 주장이 제기되고 있다. 이는 기업 이미지와 신뢰도에 부정적인 영향을 미칠 수 있다.",-1.0
101,2023,Q1,2,2,120,CJ대한통운,산업재,2023-02-13,부정,"뉴스 기사에서는 CJ대한통운이 신입사원 환영 행사를 통해 긍정적인 기업 이미지를 강조하고 있지만, 경제 영상에서는 물류업체와의 대금 지급 지연 문제로 인해 부정적인 상황이 발생하고 있음을 지적하고 있습니다. 대금 지급 지연은 기업의 재무 상태나 신뢰도에 부정적인 영향을 미칠 수 있는 요소로 판단됩니다.",-1.0
102,2023,Q1,2,3,120,CJ대한통운,산업재,2023-02-16,중립,"CJ대한통운이 국내 물류업계 최초로 EHS 상황실을 구축하여 안전관리 체계를 강화한 것은 긍정적인 변화이지만, 이는 주가에 직접적인 영향을 미칠 만한 실적 개선이나 수익 증가와는 직접적으로 연결되지 않음.",0.0
103,2023,Q1,2,4,120,CJ대한통운,산업재,2023-02-28,긍정,CJ대한통운이 SK에코플랜트와 협력하여 폐기물 관리의 투명성을 강화하고 자원순환을 활성화하는 시스템을 구축한다는 내용이 긍정적으로 평가됨. 이는 기업의 지속 가능성 및 효율성 향상에 기여할 수 있음.,1.0
104,2023,Q1,3,1,120,CJ대한통운,산업재,2023-03-06,긍정,"뉴스 기사에서는 CJ대한통운이 새로운 통합 배송 브랜드 '오네'를 선보인다는 긍정적인 소식을 전하고 있습니다. 이는 브랜드 강화와 시장 점유율 확대에 긍정적인 영향을 미칠 수 있습니다. 경제 영상에서는 CJ대한통운이 쿠팡의 로켓배송과 경쟁할 새로운 서비스를 론칭한다고 언급하며, 이는 시장 경쟁력을 높일 수 있는 긍정적인 요소로 작용할 수 있습니다. 두 콘텐츠 모두 CJ대한통운의 시장 경쟁력 강화와 관련된 긍정적인 정보를 제공하고 있습니다.",1.0
105,2023,Q1,3,2,120,CJ대한통운,산업재,2023-03-14,중립,"뉴스 기사는 CJ대한통운의 서비스 품질이 중요해지고 있다는 점을 언급하며 긍정적인 요소를 제공하지만, 경제 영상은 CJ대한통운과 관련이 없는 한국타이어의 문제를 다루고 있어 주가에 직접적인 영향을 미치지 않습니다. 두 콘텐츠 간에 상충되는 정보가 없고, 주가에 미치는 영향이 불분명하므로 중립으로 판단합니다.",0.0
106,2023,Q1,3,3,120,CJ대한통운,산업재,2023-03-21,긍정,뉴스 기사에서는 CJ대한통운이 아이지에이웍스와의 데이터사업 협력을 통해 새로운 고객 인사이트를 발굴하려는 긍정적인 사업 발전 계획을 보도했습니다. 경제 영상은 관련 정보가 없어 주가에 영향을 미칠 수 있는 요소로 작용하지 않습니다. 따라서 뉴스 기사의 긍정적인 내용만을 근거로 판단했습니다.,1.0
107,2023,Q1,3,4,120,CJ대한통운,산업재,2023-03-28,부정,"CJ대한통운이 오리온과의 소송에서 패소했으며, 이로 인해 두 회사 간의 감정이 악화되었고, 오리온은 다른 회사와 물류계약을 맺었다는 점에서 부정적인 영향을 미칠 수 있음.",-1.0
108,2023,Q2,4,1,120,CJ대한통운,산업재,2023-04-06,긍정,"CJ대한통운이 첨단 물류센터와 자동화 기술을 활용하여 빠른 배송 서비스를 시작하고, 서비스 영역을 확대할 계획을 발표하여 긍정적인 영향을 미칠 것으로 판단됨.",1.0
109,2023,Q2,4,2,120,CJ대한통운,산업재,2023-04-09,중립,"CJ대한통운이 LG화학과 협력하여 포장용 랩을 수거하고 재활용하는 친환경 프로젝트를 시작한다는 내용이지만, 이는 기업 가치나 주가에 직접적인 영향을 미칠 만한 정보로 보기 어렵다.",0.0
110,2023,Q2,4,3,120,CJ대한통운,산업재,2023-04-21,매우 긍정,"뉴스 기사에서는 CJ대한통운이 새로운 물류 IT 시스템을 개발하여 기업의 진화를 도모하고 있다고 보도했습니다. 경제 영상에서는 물류센터에 특화된 네트워크 구축으로 생산성 향상이 기대된다고 언급했습니다. 두 콘텐츠 모두 기업의 기술 발전과 생산성 향상을 긍정적으로 평가하고 있어, 종합적으로 매우 긍정적인 전망으로 판단합니다.",2.0
111,2023,Q2,4,4,120,CJ대한통운,산업재,,,,
112,2023,Q2,5,1,120,CJ대한통운,산업재,2023-05-03,중립,"CJ대한통운이 새로운 브랜드 '오네'를 론칭하고 클린물류 강화를 통해 경쟁력 제고에 나섰으나, 쿠팡의 빠른 시장 점유율 확대가 위협 요소로 작용하고 있어 주가에 미치는 영향이 중립적일 것으로 판단됨.",0.0
113,2023,Q2,5,2,120,CJ대한통운,산업재,2023-05-11,긍정,"뉴스 기사에서는 CJ대한통운의 글로벌 사업부문 실적이 전년 동기 대비 감소했다고 보도했으나, 경제 영상에서는 초대형 국경 택배시장 공략과 사우디아라비아 거점 구축 등 미래 성장 가능성을 강조했습니다. 단기적으로는 실적 감소가 부정적이지만, 장기적인 성장 전략이 긍정적으로 작용할 수 있어 종합적으로 긍정으로 판단합니다.",1.0
114,2023,Q2,5,3,120,CJ대한통운,산업재,2023-05-21,긍정,"뉴스 기사와 경제 영상 모두 CJ대한통운의 친환경 경영 활동을 긍정적으로 보도하고 있습니다. 뉴스 기사는 CJ대한통운이 물류센터에서 나오는 포장 박스를 재생 용지로 활용하기 시작했다고 전하며, 경제 영상은 SK에코플랜트와의 협력을 통해 재생 상자 생산에 성공했다고 강조합니다. 두 콘텐츠 모두 친환경 경영을 통한 기업 이미지 개선과 비용 절감 가능성을 시사하고 있어 긍정적으로 판단합니다.",1.0
